auction_id,round,bidder,frn,bidding_credit_pct,bidding_credit_type,eligibility,required_activity,activity,req_commitment,req_commitment_discount_capped,req_net_commitment,req_commitment_discount_uncapped,req_commitment_discount_uncapped_small,processed_activity,commitment,commitment_discount_capped,net_commitment,commitment_discount_uncapped,commitment_discount_uncapped_small,next_round_eligibility,next_round_required_activity
102,86,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,146000,,,,,3140,129020,,,,,3140,3140
102,86,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,788870,53362000,,,,,788870,48462600,,,,,788870,788870
102,86,T-Mobile License LLC,0001565449,0,,7153990,7153990,7153990,883309000,,,,,7153990,802414740,,,,,7153990,7153990
102,86,"TeleGuam Holdings, LLC",0011458999,0,,1050,1050,1050,520000,,,,,1050,470000,,,,,1050,1050
102,86,"The Alaska Wireless Network, LLC",0021818133,0,,1940,1940,1940,272000,,,,,1940,244979,,,,,1940,1940
102,86,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,86,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1203,1203,1203,483000,120750,362250,120750,120750,1203,435070,108768,326302,108768,108768,1203,1203
102,86,Tri County Radio,0013444575,25,Small Business,240,240,0,0,0,0,0,0,240,5000,1250,3750,1250,1250,240,240
102,86,Union Telephone Company,0001630201,15,Rural,1800,1800,904,1616000,242400,1373600,242400,,1800,1481220,222183,1259037,222183,,1800,1800
102,86,United States Cellular Corporation,0004372322,0,,180336,180336,173646,124980000,,,,,180336,120468929,,,,,180336,180336
102,86,"Windstream Services, LLC",0014400220,0,,30997,30997,30347,22070000,,,,,30997,20439360,,,,,30997,30997
102,86,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,17000,4250,12750,4250,4250,81,12910,3228,9682,3228,3228,81,81
102,85,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,85,AT&T Spectrum Frontiers LLC,0027840180,0,,5814015,5814015,5802972,1047509000,,,,,5814015,953996956,,,,,5814015,5814015
102,85,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,85,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,85,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,85,Bluegrass Consortium,0025234709,15,Rural,6330,6330,6330,4475000,671250,3803750,671250,,6330,4065020,609753,3455267,609753,,6330,6330
102,85,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,85,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1292000,193800,1098200,193800,,1598,1170980,175647,995333,175647,,1598,1598
102,85,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,171000,42750,128250,42750,42750,600,154998,38750,116248,38750,38750,600,600
102,85,Crestone Wireless L.L.C.,0027851781,0,,519378,519378,519378,12949000,,,,,519378,11771190,,,,,519378,519378
102,85,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,85,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2670,2670,2670,1191000,178650,1012350,178650,,2670,1079011,161852,917159,161852,,2670,2670
102,85,Kitsune Communications LLC,0027808245,25,Small Business,35,35,35,11000,2750,8250,2750,2750,35,8300,2075,6225,2075,2075,35,35
102,85,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,8680,4485000,,,,,9230,4807060,,,,,9230,9230
102,85,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,85,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,85,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,85,"Public Service Wireless Services, Inc.",0007024607,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,Rock Port Telephone Company,0004362505,0,,176,176,176,253000,,,,,176,228020,,,,,176,176
102,85,SANN Consortium,0027856186,15,Rural,790,790,790,425000,63750,361250,63750,,790,385030,57755,327275,57755,,790,790
102,85,"Samba Capital Partners, LLC",0027780980,25,Small Business,5121,5121,5121,123000,30750,92250,30750,16250,5121,106000,26500,79500,26500,13500,5121,5121
102,85,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,146000,,,,,3140,129020,,,,,3140,3140
102,85,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,788870,53362000,,,,,788870,48462600,,,,,788870,788870
102,85,T-Mobile License LLC,0001565449,0,,7153990,7153990,7153990,883309000,,,,,7153990,802414740,,,,,7153990,7153990
102,85,"TeleGuam Holdings, LLC",0011458999,0,,1050,1050,1050,520000,,,,,1050,470000,,,,,1050,1050
102,85,"The Alaska Wireless Network, LLC",0021818133,0,,1940,1940,1940,268000,,,,,1940,240979,,,,,1940,1940
102,85,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,85,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1203,1203,1203,483000,120750,362250,120750,120750,1203,435070,108768,326302,108768,108768,1203,1203
102,85,Tri County Radio,0013444575,25,Small Business,240,240,0,0,0,0,0,0,240,5000,1250,3750,1250,1250,240,240
102,85,Union Telephone Company,0001630201,15,Rural,1800,1800,829,1595000,239250,1355750,239250,,1800,1481220,222183,1259037,222183,,1800,1800
102,85,United States Cellular Corporation,0004372322,0,,180336,180336,173646,124980000,,,,,180336,120468929,,,,,180336,180336
102,85,"Windstream Services, LLC",0014400220,0,,30997,30997,30347,22070000,,,,,30997,20439360,,,,,30997,30997
102,85,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,9000,2250,6750,2250,2250,81,12910,3228,9682,3228,3228,81,81
102,84,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,84,AT&T Spectrum Frontiers LLC,0027840180,0,,5814015,5814015,5802972,1047509000,,,,,5814015,953996956,,,,,5814015,5814015
102,84,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,84,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,84,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,84,Bluegrass Consortium,0025234709,15,Rural,6330,6330,6330,4475000,671250,3803750,671250,,6330,4065020,609753,3455267,609753,,6330,6330
102,84,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,84,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1292000,193800,1098200,193800,,1598,1170980,175647,995333,175647,,1598,1598
102,84,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,171000,42750,128250,42750,42750,600,154998,38750,116248,38750,38750,600,600
102,84,Crestone Wireless L.L.C.,0027851781,0,,519378,519378,519378,12943000,,,,,519378,11765190,,,,,519378,519378
102,84,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,84,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2670,2670,2670,1191000,178650,1012350,178650,,2670,1079011,161852,917159,161852,,2670,2670
102,84,Kitsune Communications LLC,0027808245,25,Small Business,35,35,35,11000,2750,8250,2750,2750,35,8300,2075,6225,2075,2075,35,35
102,84,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,8680,4485000,,,,,9230,4807060,,,,,9230,9230
102,84,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,84,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,84,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,84,"Public Service Wireless Services, Inc.",0007024607,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,Rock Port Telephone Company,0004362505,0,,176,176,176,253000,,,,,176,228020,,,,,176,176
102,84,SANN Consortium,0027856186,15,Rural,790,790,790,425000,63750,361250,63750,,790,385030,57755,327275,57755,,790,790
102,84,"Samba Capital Partners, LLC",0027780980,25,Small Business,5121,5121,5121,123000,30750,92250,30750,16250,5121,106000,26500,79500,26500,13500,5121,5121
102,84,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,146000,,,,,3140,129020,,,,,3140,3140
102,84,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,788870,53362000,,,,,788870,48462600,,,,,788870,788870
102,84,T-Mobile License LLC,0001565449,0,,7153990,7153990,7153990,883309000,,,,,7153990,802414740,,,,,7153990,7153990
102,84,"TeleGuam Holdings, LLC",0011458999,0,,1050,1050,1050,520000,,,,,1050,470000,,,,,1050,1050
102,84,"The Alaska Wireless Network, LLC",0021818133,0,,1940,1940,1940,265000,,,,,1940,237979,,,,,1940,1940
102,84,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,84,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1203,1203,1203,483000,120750,362250,120750,120750,1203,435070,108768,326302,108768,108768,1203,1203
102,84,Tri County Radio,0013444575,25,Small Business,240,240,0,0,0,0,0,0,240,5000,1250,3750,1250,1250,240,240
102,84,Union Telephone Company,0001630201,15,Rural,1800,1800,829,1595000,239250,1355750,239250,,1800,1481220,222183,1259037,222183,,1800,1800
102,84,United States Cellular Corporation,0004372322,0,,180336,180336,173646,124980000,,,,,180336,120468929,,,,,180336,180336
102,84,"Windstream Services, LLC",0014400220,0,,30997,30997,30347,22070000,,,,,30997,20439360,,,,,30997,30997
102,84,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,17000,4250,12750,4250,4250,81,12910,3228,9682,3228,3228,81,81
102,83,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,83,AT&T Spectrum Frontiers LLC,0027840180,0,,5814015,5814015,5802972,1047509000,,,,,5814015,953996956,,,,,5814015,5814015
102,83,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,83,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,83,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,83,Bluegrass Consortium,0025234709,15,Rural,6330,6330,6330,4475000,671250,3803750,671250,,6330,4065020,609753,3455267,609753,,6330,6330
102,83,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,83,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1292000,193800,1098200,193800,,1598,1170980,175647,995333,175647,,1598,1598
102,83,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,171000,42750,128250,42750,42750,600,154998,38750,116248,38750,38750,600,600
102,83,Crestone Wireless L.L.C.,0027851781,0,,519378,519378,519378,12937000,,,,,519378,11759190,,,,,519378,519378
102,83,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,83,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2670,2670,2670,1191000,178650,1012350,178650,,2670,1079011,161852,917159,161852,,2670,2670
102,83,Kitsune Communications LLC,0027808245,25,Small Business,45,45,35,11000,2750,8250,2750,2750,35,8300,2075,6225,2075,2075,35,35
102,83,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,8680,4485000,,,,,9230,4807060,,,,,9230,9230
102,83,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,83,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,83,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,83,"Public Service Wireless Services, Inc.",0007024607,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,Rock Port Telephone Company,0004362505,0,,176,176,176,253000,,,,,176,228020,,,,,176,176
102,83,SANN Consortium,0027856186,15,Rural,790,790,790,425000,63750,361250,63750,,790,385030,57755,327275,57755,,790,790
102,83,"Samba Capital Partners, LLC",0027780980,25,Small Business,5121,5121,5121,123000,30750,92250,30750,16250,5121,106000,26500,79500,26500,13500,5121,5121
102,83,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,146000,,,,,3140,129020,,,,,3140,3140
102,83,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,788870,53362000,,,,,788870,48462600,,,,,788870,788870
102,83,T-Mobile License LLC,0001565449,0,,7153990,7153990,7153980,883304000,,,,,7153990,802414740,,,,,7153990,7153990
102,83,"TeleGuam Holdings, LLC",0011458999,0,,1050,1050,1050,520000,,,,,1050,470000,,,,,1050,1050
102,83,"The Alaska Wireless Network, LLC",0021818133,0,,1940,1940,1940,262000,,,,,1940,234979,,,,,1940,1940
102,83,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,83,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1203,1203,1203,483000,120750,362250,120750,120750,1203,435070,108768,326302,108768,108768,1203,1203
102,83,Tri County Radio,0013444575,25,Small Business,240,240,0,0,0,0,0,0,240,5000,1250,3750,1250,1250,240,240
102,83,Union Telephone Company,0001630201,15,Rural,1800,1800,829,1595000,239250,1355750,239250,,1800,1481220,222183,1259037,222183,,1800,1800
102,83,United States Cellular Corporation,0004372322,0,,180336,180336,173646,124980000,,,,,180336,120468929,,,,,180336,180336
102,83,"Windstream Services, LLC",0014400220,0,,30997,30997,30347,22070000,,,,,30997,20439360,,,,,30997,30997
102,83,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,17000,4250,12750,4250,4250,81,12910,3228,9682,3228,3228,81,81
102,82,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,82,AT&T Spectrum Frontiers LLC,0027840180,0,,5814015,5814015,5802972,1047509000,,,,,5814015,953996956,,,,,5814015,5814015
102,82,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,82,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,82,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,82,Bluegrass Consortium,0025234709,15,Rural,6330,6330,6330,4475000,671250,3803750,671250,,6330,4065020,609753,3455267,609753,,6330,6330
102,82,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,82,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1292000,193800,1098200,193800,,1598,1170980,175647,995333,175647,,1598,1598
102,82,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,171000,42750,128250,42750,42750,600,154998,38750,116248,38750,38750,600,600
102,82,Crestone Wireless L.L.C.,0027851781,0,,519386,519386,519378,12930000,,,,,519378,11753190,,,,,519378,519378
102,82,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,82,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2670,2670,2670,1191000,178650,1012350,178650,,2670,1079011,161852,917159,161852,,2670,2670
102,82,Kitsune Communications LLC,0027808245,25,Small Business,45,45,45,13000,3250,9750,3250,3250,45,12300,3075,9225,3075,3075,45,45
102,82,"LICT Wireless Broadband Company, LLC",0025243858,0,,9230,9230,8680,4485000,,,,,9230,4807060,,,,,9230,9230
102,82,"NBVDS Investment, L.L.C.",0017194986,15,Rural,2410,2410,2410,1131000,169650,961350,169650,,2410,1024001,153600,870401,153600,,2410,2410
102,82,"Nsight Spectrum, LLC",0020519138,0,,277,277,277,57000,,,,,277,51000,,,,,277,277
102,82,"Nuvera Communications, Inc.",0003739430,15,Rural,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0
102,82,"Public Service Wireless Services, Inc.",0007024607,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,RSA 1 Limited Partnership,0002576411,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,Rock Port Telephone Company,0004362505,0,,176,176,176,253000,,,,,176,228020,,,,,176,176
102,82,SANN Consortium,0027856186,15,Rural,790,790,790,425000,63750,361250,63750,,790,385030,57755,327275,57755,,790,790
102,82,"Samba Capital Partners, LLC",0027780980,25,Small Business,5121,5121,5121,123000,30750,92250,30750,16250,5121,106000,26500,79500,26500,13500,5121,5121
102,82,Skyriver Spectrum & Technology LLC,0027662014,0,,3140,3140,3140,146000,,,,,3140,129020,,,,,3140,3140
102,82,Starry Spectrum Holdings LLC,0027855998,0,,788870,788870,788870,53362000,,,,,788870,48462600,,,,,788870,788870
102,82,T-Mobile License LLC,0001565449,0,,7153990,7153990,7153990,883307000,,,,,7153990,802414740,,,,,7153990,7153990
102,82,"TeleGuam Holdings, LLC",0011458999,0,,1050,1050,1050,520000,,,,,1050,470000,,,,,1050,1050
102,82,"The Alaska Wireless Network, LLC",0021818133,0,,2230,2230,1940,259000,,,,,1940,231979,,,,,1940,1940
102,82,"Trace Fiber Networks, LLC",0027848720,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,82,"Tradewinds Wireless Holdings, LLC",0025259615,25,Small Business,1203,1203,1203,483000,120750,362250,120750,120750,1203,435070,108768,326302,108768,108768,1203,1203
102,82,Tri County Radio,0013444575,25,Small Business,260,260,0,0,0,0,0,0,240,5000,1250,3750,1250,1250,240,240
102,82,Union Telephone Company,0001630201,15,Rural,1800,1800,829,1593000,238950,1354050,238950,,1800,1481220,222183,1259037,222183,,1800,1800
102,82,United States Cellular Corporation,0004372322,0,,180336,180336,173646,124980000,,,,,180336,120468929,,,,,180336,180336
102,82,"Windstream Services, LLC",0014400220,0,,30997,30997,30347,22070000,,,,,30997,20439360,,,,,30997,30997
102,82,"van Steenis, Ryan",0027850510,25,Small Business,81,81,81,17000,4250,12750,4250,4250,81,12910,3228,9682,3228,3228,81,81
102,81,8538 GREEN STREET LLC,0003488897,25,Small Business,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,81,AT&T Spectrum Frontiers LLC,0027840180,0,,5814015,5814015,5802972,1047509000,,,,,5814015,953996956,,,,,5814015,5814015
102,81,ATI Sub LLC,0017806043,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,81,"Arctic Slope Telephone Association Cooperative, In",0001570936,0,,150,150,150,7000,,,,,150,5800,,,,,150,150
102,81,Aries Wireless LLC,0027834787,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,81,"Atlantic Seawinds Communications, LLC",0004383485,15,Rural,420,420,0,0,0,0,0,,420,154000,23100,130900,23100,,420,420
102,81,"BDCIH Wireless, LLC",0027848175,15,Rural,1638,1638,1638,44000,6600,37400,6600,,1638,32920,4938,27982,4938,,1638,1638
102,81,Bluegrass Consortium,0025234709,15,Rural,6330,6330,6330,4475000,671250,3803750,671250,,6330,4065020,609753,3455267,609753,,6330,6330
102,81,Cellco Partnership d/b/a Verizon Wireless,0003290673,0,,149800,149800,0,0,,,,,149800,15255000,,,,,149800,149800
102,81,Central Broadband 24/28 GHz Consortium,0027840818,15,Rural,1598,1598,1598,1292000,193800,1098200,193800,,1598,1170980,175647,995333,175647,,1598,1598
102,81,"Cordova Telephone Cooperative, Inc.",0001571181,25,Small Business,600,600,600,171000,42750,128250,42750,42750,600,154998,38750,116248,38750,38750,600,600
102,81,Crestone Wireless L.L.C.,0027851781,0,,519386,519386,519386,12934000,,,,,519386,11760990,,,,,519386,519386
102,81,"Docomo Pacific, Inc.",0004242723,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,81,"FTC Management Group, Inc.",0004600268,15,Rural,920,920,0,0,0,0,0,,920,18600,2790,15810,2790,,920,920
102,81,High Band License Co LLC,0027843630,0,,0,0,0,0,,,,,0,0,,,,,0,0
102,81,"Horry Telephone Cooperative, Inc.",0001886944,15,Rural,2670,2670,2670,1191000,178650,1012350,178650,,2670,1079011,161852,917159,161852,,2670,2670
